start_node,end_node,length
6163848173,6163848172,42.10355409323599
6163848173,6163848175,35.80503325091256
6163848174,6163848175,108.71558827433397
6163848175,4321931731,20.191143070171115
6163848175,6163848174,108.71558827433397
6163848175,6163848173,35.80503325091256
6163848178,4321931533,74.8097999077183
6163848183,6159632119,48.04519365213908
6163848184,4321931566,115.48251351078798
6163848193,4321931546,88.83101832354156
6163848193,4321931741,21.80492219045258
6163848193,6163848194,33.18477473694324
6163848194,4321931542,89.55903395061047
6163848194,4321931743,129.4474185006054
6163848194,6163848193,33.18477473694324
6163848194,6163848196,30.678085458493186
6163848196,4321931691,89.4431061224387
6163848196,4321931724,144.5472746580128
6163848196,6163848194,30.678085458493186
6163848198,6163848204,30.17512834846137
6163848198,4321931690,25.844792952383006
6163848198,6163848203,114.81835044260022
6163848200,6159632119,29.381323933123284
6163848200,6163848202,25.13083500826215
6163848200,4321931566,123.64191953156774
6163848202,6163848200,25.13083500826215
6163848202,6163848204,28.787116761168722
6163848202,6163848203,114.0870800217733
6163848203,6163848204,83.57136463899008
6163848203,6163848202,114.08708002177332
6163848203,6163848198,114.81835044260023
6163848204,6163848202,28.787116761168722
6163848204,6163848198,30.17512834846137
6163848204,6163848203,83.57136463899008
6163980034,6163986750,228.85857812435216
6163981629,12136898833,449.41740583243865
6163981629,6251108475,179.72180729867455
6163981629,6163982408,831.0208159231461
6163982408,6163981629,831.0208159231461
6163982408,6191848453,1068.375740607445
6163982408,6163986903,113.88479629524626
6163986687,6163986757,497.12047658377213
6163986728,6163986750,634.5998133582705
6163986750,6163980034,228.85857812435216
6163986750,6163986728,634.5998133582707
6163986750,6163986757,199.6116733127688
6163986757,6163986687,497.12047658377213
6163986757,6163986750,199.6116733127688
6163986757,6163986903,1054.2717090893211
6163986903,6163986757,1054.271709089321
6163986903,6163982408,113.88479629524625
6163986903,7588015384,518.4147034731661
6163986945,6163987127,562.9006784105754
6163987127,6163986945,562.9006784105753
6163987127,7588015384,731.4339820120762
6163987127,6248686225,472.9136069261877
6164273849,6164273858,602.1103068796598
6164273858,6164276452,703.0286940620695
6164273858,7709043076,233.13572528524492
6164273858,6164273849,602.1103068796599
6164274522,6164274529,121.67829887757284
6164274522,6164274536,50.92716941878879
6164274522,6164274543,81.18864964714214
6164274529,6164274535,42.616003238382916
6164274529,6159626196,936.7809551184423
6164274529,6164274522,121.67829887757283
6164274530,6164274535,72.19380570541006
6164274535,6164274529,42.616003238382916
6164274535,6164274543,52.53636265197016
6164274535,6164274530,72.19380570541007
6164274536,6164274522,50.9271694187888
6164274543,6164274535,52.53636265197016
6164274543,6167929947,958.2794704353126
6164274543,6164274522,81.18864964714213
6164275361,6164276403,49.80643583782343
6164276368,6164276439,112.59835144655723
6164276399,6164276439,719.7899014397959
6164276399,6164276403,692.1317083875433
6164276399,7709048892,534.5902923335898
6164276400,6164276403,64.09823442628488
6164276403,6164275361,49.80643583782343
6164276403,6164276400,64.09823442628489
6164276403,6164276399,692.1317083875433
6164276439,7709043076,107.84416387262173
6164276439,6164276368,112.59835144655722
6164276439,6164276399,719.7899014397962
6164276452,6164276471,308.43922671853295
6164276452,6164273858,703.0286940620695
6164276452,7709372740,913.3551854750365
6164276471,6164276452,308.439226718533
6164276471,7709048892,66.9458702509471
6164276471,6155824674,678.3480291608805
6164293809,6163660557,187.08250755247428
6164293809,6167535459,699.8674359456529
6164293809,7604602301,714.7510704768356
6164293823,6164293824,88.31203638942142
6164293823,6168480179,148.55211516280153
6164293823,6168480164,347.5569159735554
6164293824,6164293823,88.31203638942142
6164293824,6163828280,341.66156714301076
6164293824,6168480156,119.6403223513921
6165059323,6165059409,181.303523283029
6165059334,6165059460,1076.3815965992592
6165059334,6165059412,184.36615443505383
6165059334,6165059357,193.17388998396316
6165059370,6165059377,123.72141915878112
6165059377,6165059370,123.7214191587811
6165059377,6165059384,163.37817540802956
6165059377,6165059352,117.86756746650224
6165059384,6165059377,163.37817540802956
6165059384,6165059412,236.4930675331701
6165059384,6165059357,130.26697267899007
6165059391,6165059480,1.923706791665201
6165059391,6165059460,806.6074039946237
6165059391,6165059399,177.58480701091443
6165059409,6165059412,113.89922440621632
6165059409,6243765204,322.3989822662795
6165059409,6165059323,181.30352328302902
6165059412,6165059334,184.3661544350538
6165059412,6165059409,113.89922440621632
6165059412,6165059384,236.4930675331701
6165059460,6165059391,806.6074039946236
6165059460,6165059334,1076.381596599259
6165059460,6165251125,1319.61006962891
6165059480,6165059391,1.923706791665201
6165059480,6159206270,183.19741058884193
6165059480,6165447828,1386.3188789860349
6165080323,6159354292,2505.29305771479
6165080323,6165610824,589.3917651395525
6165080323,7716111002,634.5027373762808
6165080349,6165610824,57.27633202675672
6165080349,6165610832,29.430855944843614
6165080349,6165610868,1027.7952165187587
6165188752,6159354292,939.0635913327872
6165188752,6159354334,1315.5398134464253
6165188752,6165188684,950.2927027927085
6165219308,6159818461,104.04538670690236
6165219308,7655155730,235.02300068391835
6165219308,3445785209,68.42692386643421
6165219413,4397144332,209.01146158379692
6165220009,6165220024,299.583647223278
6165220024,6165220121,147.90434529672336
6165220024,6165220088,105.46099757766599
6165220024,6165220009,299.58364722327786
6165220055,6165220088,1450.2443742076987
6165220088,6165220024,105.46099757766599
6165220088,676493856,63.617676011060695
6165220088,6165220055,1450.2443742076987
6165220101,7655155711,44.66995681473101
6165220101,6165220121,527.8599710585704
6165220101,7655155703,323.0205870465368
6165220121,6165220101,527.8599710585704
6165220121,6165220024,147.90434529672336
6165220121,7655155703,302.26872947931395
6165220122,4321931732,117.84087183597768
6165220165,676493856,109.48545682454926
6165220175,6177527087,476.7769111094378
6165220175,4397139817,418.633955582064
6165220175,676493846,257.66814574231853
6165220618,7655155711,99.80833868660558
6165299153,7568226814,446.2208758249882
6165299153,6165795379,193.4119748041857
6165299153,6241298361,241.79447355947912
6165299190,6168022222,144.39046445806449
6165299190,6241299365,828.1667114530438
6165299190,6165299192,47.3854042648867
6165299192,7568226833,202.34347077785574
6165299192,6165299190,47.3854042648867
6165299192,6165299202,118.3531930425037
6165299202,4430277980,169.75424895252016
6165299202,7568226813,128.53864838633092
6165299202,6165299192,118.3531930425037
6165299202,4431965454,115.95048041293313
6165299641,6168023797,648.4902908735188
6165299641,6163187202,533.2403087889486
6165299641,7568228143,594.7124423531045
6165431946,6165431951,111.43388201338806
6165431951,6257093044,756.4375633342496
6165431951,6165431946,111.43388201338807
6165431951,6165431954,57.37437910291445
6165431954,6165431951,57.374379102914446
6165431954,6248686236,582.4857164952491
6165431954,6165431929,121.02296917371608
6165431982,6248686225,195.13448129703096
6165431982,6165432791,398.8944032717296
6165431982,6248686236,121.53204738272434
6165432596,6165432624,531.7160695170517
6165432596,6248686460,279.6338302706349
6165432596,6165447806,600.4791940124834
6165432624,6248686428,695.9257777049035
6165432624,6165432596,531.7160695170518
6165432624,6248686590,541.5749546892268
6165432791,6165431982,398.8944032717295
6165432791,6248686243,170.94316807180107
